"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"5514",31,2020,66718580938920,3,102,12,20724.4104144973,26,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2260,"No","No","No",20,27120,"yes","part time"
"5515",11,2022,66718581003522,1,102,12,5903.97693332254,46,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",20312,"Yes","Yes","Yes",67,243744,"yes","full time"
"5516",21,2020,66718581051620,3,101,12,18751.0375353016,30,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12778,"Yes","Yes","Yes",20,153336,"yes","part time"
"5517",21,2020,66718581051620,3,102,12,19747.1934328296,36,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12778,"Yes","Yes","Yes",40,153336,"yes","full time"
"5518",11,2022,66718581067622,1,101,12,6929.82530112841,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",32047,"No","No","No",50,384564,"yes","full time"
"5519",11,2020,66718581428320,3,103,12,11716.6123314259,28,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",61391,"No","No","No",20,736692,"yes","part time"
"5520",11,2022,66718582836022,1,102,12,8371.59697667293,32,"High School or less","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1304,"No","No","No",40,15648,"yes","full time"
"5521",11,2022,66718582889422,1,102,12,5791.48516357166,57,"High School or less","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6952,"No","No","No",50,83424,"yes","full time"
"5522",11,2022,66718584706022,1,101,12,6791.41737459812,54,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5214,"No","No","No",40,62568,"yes","full time"
"5523",11,2022,66718584714922,1,102,12,7081.43787771276,62,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10956,"No","No","No",45,131472,"yes","full time"
"5524",11,2021,66718584725921,2,101,12,13816.5690631146,51,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",28385,"Yes","No","No",67,340620,"yes","full time"
"5525",11,2022,66718584894622,1,101,12,6556.78046228371,40,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8141,"Yes","No","No",45,97692,"yes","full time"
"5526",11,2022,66718586014922,1,101,12,6994.5479934673,20,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",217,"No","No","No",5,2604,"yes","part time"
"5527",11,2022,66718586106722,1,101,12,6029.11959782911,64,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",32614,"Yes","Yes","Yes",40,391368,"yes","full time"
"5528",11,2022,66718586106722,1,102,12,6029.11959782911,63,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",32614,"Yes","Yes","Yes",4,391368,"yes","part time"
"5529",11,2021,66718593220721,2,101,12,3427.97357371571,69,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2937,"No","No","No",10,35244,"no","part time"
"5530",21,2020,66718593283120,3,103,12,8199.49944414617,28,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6000,"No","No","No",20,72000,"yes","part time"
"5531",11,2022,66718594506022,1,102,12,7190.15873775601,32,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4715,"No","No","No",67,56580,"yes","full time"
"5532",11,2022,66718598220722,1,101,12,4221.09056134837,61,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4000,"No","No","No",35,48000,"yes","full time"
"5533",11,2022,66718598237322,1,102,12,3627.29400189816,60,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",4753,"No","No","No",15,57036,"yes","part time"
"5534",11,2021,66718598283121,2,103,12,11344.70304602,27,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",5616,"No","No","No",40,67392,"yes","full time"
"5535",21,2020,66718599523320,3,101,12,19614.5480296168,59,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5076,"No","No","No",32,60912,"yes","part time"
"5536",11,2022,66718599536022,1,101,12,13500.9668666061,30,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",5383,"No","No","No",38,64596,"yes","full time"
"5537",11,2021,66719905706021,2,101,12,6634.00749114304,60,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2507,"Yes","Yes","Yes",40,30084,"yes","full time"
"5538",11,2020,66719905729420,3,102,12,17714.3422552826,49,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5488,"Yes","Yes","Yes",50,65856,"yes","full time"
"5539",11,2022,66719905766022,1,101,12,4952.42808805,63,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10085,"Yes","No","No",40,121020,"yes","full time"
"5540",11,2020,66719909806020,3,101,12,13218.4786934919,36,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",6987,"No","No","No",40,83844,"yes","full time"
"5541",11,2022,66719909814922,1,101,12,5426.56673990859,68,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13457,"Yes","Yes","Yes",36,161484,"no","full time"
"5542",11,2022,66719909819722,1,103,12,8177.75346133657,47,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10400,"No","No","No",48,124800,"yes","full time"
"5543",11,2021,66719909825921,2,102,12,7853.9170668163,58,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",1504,"No","No","No",35,18048,"yes","full time"
"5544",11,2022,66719909825922,1,101,12,3426.78641369307,63,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2016,"No","No","No",40,24192,"yes","full time"
"5545",11,2022,66719909829422,1,101,12,3366.26179112124,70,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5759,"No","No","No",42,69108,"no","full time"
"5546",11,2021,66719910125921,2,101,12,7528.37098678854,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6775,"Yes","Yes","Yes",40,81300,"yes","full time"
"5547",11,2021,66719910125921,2,102,12,8368.51626354115,27,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5857,"Yes","Yes","Yes",67,70284,"yes","full time"
"5548",11,2022,66719910163022,1,101,12,5771.35091656185,34,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",12333,"No","No","No",30,147996,"yes","part time"
"5549",11,2022,66719910163022,1,102,12,4015.17786986202,42,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",12333,"No","No","No",40,147996,"yes","full time"
"5550",11,2022,66719910163022,1,103,12,4015.17786986202,63,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",12333,"Yes","No","No",40,147996,"yes","full time"
"5551",11,2022,66719917219722,1,101,12,2753.890652726,67,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7740,"Yes","Yes","Yes",55,92880,"no","full time"
"5552",11,2021,66719917266021,2,102,12,5819.40517094771,65,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",16975,"No","No","No",10,203700,"yes","part time"
"5553",11,2022,66719934206022,1,101,12,11668.0116393348,30,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7280,"Yes","Yes","Yes",40,87360,"yes","full time"
"5554",11,2022,66719934206022,1,102,12,9374.63320085531,32,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7280,"No","No","No",40,87360,"yes","full time"
"5555",11,2022,66719934225922,1,101,12,7595.34737310579,63,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12248,"Yes","Yes","Yes",40,146976,"yes","full time"
"5556",11,2022,66719934225922,1,102,12,7595.34737310579,55,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",12248,"Yes","Yes","Yes",40,146976,"yes","full time"
"5557",11,2021,66719934263021,2,101,12,8658.85261984317,57,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6481,"No","No","No",40,77772,"yes","full time"
"5558",11,2021,66719934263021,2,102,12,10907.5833203221,25,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6481,"No","No","No",40,77772,"yes","full time"
"5559",11,2022,66719934263022,1,101,12,4748.5429974053,18,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8796,"No","No","No",30,105552,"yes","part time"
"5560",11,2022,66719934263022,1,102,12,4183.14614388843,60,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8796,"No","No","No",67,105552,"yes","full time"
"5561",11,2020,66719934283120,3,102,12,16357.6225173027,62,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9709,"Yes","No","No",50,116508,"yes","full time"
"5562",11,2022,66719950114922,1,101,12,8958.37330737537,41,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",13966,"Yes","Yes","Yes",40,167592,"yes","full time"
"5563",11,2022,66719950114922,1,102,12,8958.37330737537,38,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",13966,"No","No","No",50,167592,"yes","full time"
"5564",11,2022,66719950114922,1,104,12,8951.20524964546,20,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",13966,"No","No","No",36,167592,"yes","full time"
"5565",11,2022,66719955528322,1,101,12,10177.6170551947,31,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11035,"Yes","Yes","Yes",45,132420,"yes","full time"
"5566",31,2020,66719955585220,3,101,12,8703.45751681489,29,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5960,"No","No","No",40,71520,"yes","full time"
"5567",11,2020,66719958806020,3,102,12,20975.4037170269,60,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6360,"No","No","No",40,76320,"yes","full time"
"5568",11,2020,66719958806020,3,103,12,24694.9658181093,26,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6360,"No","No","No",25,76320,"yes","part time"
"5569",11,2021,66719958819721,2,101,12,4029.62221190224,80,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",9045,"Yes","No","No",10,108540,"no","part time"
"5570",11,2022,66719959708622,1,101,12,6040.02418982296,46,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",37639,"Yes","No","No",40,451668,"yes","full time"
"5571",11,2022,66719959708622,1,103,12,6040.02418982296,46,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",37639,"Yes","Yes","Yes",67,451668,"yes","full time"
"5572",11,2022,66719959731622,1,101,12,11189.0668785059,32,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3384,"No","No","No",40,40608,"yes","full time"
"5573",11,2021,66719959744921,2,101,12,8177.72728158484,38,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10772,"Yes","Yes","Yes",40,129264,"yes","full time"
"5574",11,2022,66719959790522,1,101,12,6121.02358001414,21,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2781,"No","No","No",40,33372,"yes","full time"
"5575",11,2022,66719959790522,1,102,12,6442.96639854609,22,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3350,"No","No","No",40,40200,"yes","full time"
"5576",11,2021,66719960408621,2,101,12,7018.36564388162,69,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",3508,"No","No","No",40,42096,"no","full time"
"5577",11,2022,66719960428322,1,101,12,5360.0444769625,36,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",18080,"Yes","Yes","Yes",40,216960,"yes","full time"
"5578",11,2021,66719960429121,2,101,12,7296.19903760632,33,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",33575,"Yes","Yes","No",50,402900,"yes","full time"
"5579",11,2022,66719960683122,1,102,12,9108.65132790956,37,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4597,"No","No","No",40,55164,"yes","full time"
"5580",11,2022,66719960925922,1,104,12,5514.32647948481,20,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9722,"No","No","No",40,116664,"yes","full time"
"5581",11,2020,66719998894420,3,201,12,7260.59053436952,36,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",115822,"Yes","Yes","Yes",40,1389864,"yes","full time"
"5582",11,2020,66719998894420,3,202,12,8265.5555684936,24,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",115822,"Yes","Yes","Yes",40,1389864,"yes","full time"
"5583",11,2022,66720409203522,1,101,12,5907.41080003008,49,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",16014,"Yes","Yes","Yes",40,192168,"yes","full time"
"5584",11,2022,66720409203522,1,103,12,6190.94739113638,38,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",16014,"No","No","No",67,192168,"yes","full time"
"5585",11,2022,66720409206722,1,102,12,4015.28920595553,43,"Some college","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",1823,"No","No","No",67,21876,"yes","full time"
"5586",11,2022,66720409206722,1,103,12,4748.5429974053,22,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",1823,"No","No","No",40,21876,"yes","full time"
"5587",11,2022,66720413668922,1,102,12,4786.23860169541,54,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4877,"Yes","Yes","Yes",40,58524,"yes","full time"
"5588",11,2022,66720422861322,1,101,12,6816.03596019329,59,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8329,"Yes","Yes","Yes",40,99948,"yes","full time"
"5589",11,2022,66720422867622,1,102,12,4180.24265347975,61,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",6185,"Yes","Yes","Yes",40,74220,"yes","full time"
"5590",11,2022,66720422867622,1,109,12,5306.31763168015,38,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",6185,"No","No","No",35,74220,"yes","full time"
"5591",11,2021,66720428503521,2,102,12,9810.68180017871,50,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",15491,"Yes","Yes","Yes",40,185892,"yes","full time"
"5592",11,2021,66720428503521,2,103,12,12484.2420354236,25,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",15491,"Yes","Yes","Yes",40,185892,"yes","full time"
"5593",11,2022,66720435906722,1,102,12,4620.3311361269,60,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",103860,"Yes","Yes","Yes",25,1246320,"yes","part time"
"5594",11,2022,66720435906722,1,103,12,7669.53894469573,32,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",103860,"No","No","No",36,1246320,"yes","full time"
"5595",11,2022,66720455203522,1,101,12,6130.55124687863,22,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8205,"No","No","No",36,98460,"yes","full time"
"5596",11,2022,66720455203522,1,102,12,4357.41746974485,58,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8205,"No","No","No",40,98460,"yes","full time"
"5597",11,2022,66720455267622,1,101,12,4934.09641759076,55,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",27857,"Yes","No","No",50,334284,"yes","full time"
"5598",11,2022,66720455273722,1,101,12,8395.03579511531,29,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8852,"Yes","Yes","No",40,106224,"yes","full time"
"5599",11,2022,66720455273722,1,102,12,8395.03579511531,29,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8852,"Yes","Yes","Yes",50,106224,"yes","full time"
"5600",11,2021,66720468806721,2,101,12,6861.26331491036,23,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1086,"No","No","No",10,13032,"yes","part time"
"5601",11,2021,66720468806721,2,103,12,6499.10760757653,34,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3911,"No","No","No",50,46932,"yes","full time"
"5602",11,2022,66720481606722,1,101,12,5832.45568719736,46,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5231,"Yes","Yes","Yes",55,62772,"yes","full time"
"5603",11,2022,66720481651622,1,101,12,4387.682452445,61,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",15933,"Yes","Yes","Yes",40,191196,"yes","full time"
"5604",11,2021,66720481673721,2,102,12,19429.7387617437,33,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6269,"Yes","Yes","Yes",45,75228,"yes","full time"
"5605",11,2022,66720486003522,1,101,12,5402.52972938197,59,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8706,"Yes","No","No",40,104472,"yes","full time"
"5606",11,2022,66720486051622,1,103,12,6305.95699242336,23,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10199,"No","No","No",40,122388,"yes","full time"
"5607",21,2021,66720486061321,2,101,12,4188.89771756676,53,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9192,"No","No","No",40,110304,"yes","full time"
"5608",11,2021,66720486088721,2,102,12,12620.2777262536,45,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13044,"No","No","No",40,156528,"yes","full time"
"5609",11,2021,66720486088721,2,103,12,12462.6413902677,43,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",13044,"Yes","Yes","Yes",40,156528,"yes","full time"
"5610",11,2022,66720492503522,1,104,12,5409.47480500424,49,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",8244,"No","No","No",40,98928,"yes","full time"
"5611",11,2022,66720492568922,1,101,12,3721.74744924935,70,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7234,"No","No","No",40,86808,"no","full time"
"5612",11,2022,66720492568922,1,102,12,5821.57710720029,50,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7234,"Yes","Yes","Yes",38,86808,"yes","full time"
"5613",11,2022,66720492568922,1,103,12,9258.74187565455,24,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7234,"No","No","No",38,86808,"yes","full time"
"5614",11,2022,66720941814222,1,101,12,5428.28250207788,37,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8319,"No","No","No",35,99828,"yes","full time"
"5615",11,2022,66720941814222,1,102,12,5246.5485185288,44,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5056,"No","No","No",40,60672,"yes","full time"
"5616",21,2021,66720999568721,2,101,12,10744.6749842722,25,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1177,"No","No","No",30,14124,"yes","part time"
"5617",22,2021,66720999568721,2,201,12,3208.20229953022,51,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",614,"No","No","No",20,7368,"yes","part time"
"5618",11,2022,66720999568722,1,101,12,5258.15530411274,24,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3633,"No","No","No",40,43596,"yes","full time"
"5619",11,2020,66721509263120,3,101,12,10891.2421722783,63,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9101,"Yes","Yes","Yes",40,109212,"yes","full time"
"5620",11,2022,66721509288722,1,101,12,8520.82209952182,40,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",419,"Yes","No","No",45,5028,"yes","full time"
"5621",11,2022,66721513603522,1,102,12,6492.81106546457,47,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",31274,"No","No","No",40,375288,"yes","full time"
"5622",11,2020,66721513667620,3,301,12,22673.2055937152,27,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",11156,"No","No","No",40,133872,"yes","full time"
"5623",11,2021,66721522837321,2,101,12,12022.1730307403,28,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8003,"No","No","No",40,96036,"yes","full time"
"5624",11,2021,66721522837321,2,103,12,10155.2348971687,30,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8003,"Yes","Yes","Yes",50,96036,"yes","full time"
"5625",31,2020,66721528551620,3,102,12,11188.1325366091,44,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1305,"No","No","No",23,15660,"yes","part time"
"5626",11,2022,66721555206722,1,101,12,13393.4182878562,57,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",14090,"Yes","Yes","Yes",50,169080,"yes","full time"
"5627",11,2022,66721555206722,1,102,12,13393.4182878562,62,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",14090,"Yes","Yes","Yes",50,169080,"yes","full time"
"5628",11,2022,66721555206722,1,103,12,23644.7266411624,20,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",14090,"No","No","No",40,169080,"yes","full time"
"5629",11,2022,66721568803522,1,101,12,3506.11602589107,59,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4328,"No","No","No",40,51936,"yes","full time"
"5630",11,2022,66721581667622,1,102,12,5792.95382385147,34,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",15561,"Yes","Yes","Yes",36,186732,"yes","full time"
"5631",11,2020,66721586073720,3,101,12,8358.18915839701,22,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9037,"No","No","No",35,108444,"yes","full time"
"5632",11,2020,66721586073720,3,102,12,7518.66598669217,18,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9037,"No","No","No",40,108444,"yes","full time"
"5633",11,2020,66721586073720,3,104,12,7031.36943083751,47,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9037,"No","No","No",45,108444,"yes","full time"
"5634",11,2022,66727640694622,1,101,12,2593.77318036902,56,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6783,"No","No","No",36,81396,"yes","full time"
"5635",11,2022,66727640694622,1,103,12,4787.81846976229,26,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6783,"Yes","Yes","Yes",40,81396,"yes","full time"
"5636",11,2021,66727640817421,2,102,12,7240.90981074223,31,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1434,"No","No","No",40,17208,"yes","full time"
"5637",11,2022,66727641817422,1,101,12,6174.12517168462,20,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",2400,"Yes","No","No",67,28800,"yes","full time"
"5638",11,2020,66727699528320,3,101,12,17316.8876813855,32,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6823,"No","No","No",40,81876,"yes","full time"
"5639",11,2020,66727699528320,3,102,12,17316.8876813855,31,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6823,"Yes","Yes","Yes",40,81876,"yes","full time"
"5640",11,2022,66728502168722,1,102,12,10289.6023690722,50,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",15124,"No","No","No",40,181488,"yes","full time"
"5641",11,2022,66728502314922,1,102,12,5278.12571141926,20,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9134,"No","No","No",20,109608,"yes","part time"
"5642",11,2022,66728502325922,1,101,12,6557.68267690636,59,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8973,"No","No","No",40,107676,"yes","full time"
"5643",11,2021,66728502383121,2,101,12,5971.65762603228,70,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4428,"No","No","No",5,53136,"no","part time"
"5644",11,2022,66728502394422,1,101,12,10379.8992980263,34,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10933,"No","No","No",45,131196,"yes","full time"
"5645",11,2022,66728502394422,1,102,12,10379.8992980263,30,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",10933,"No","No","No",30,131196,"yes","part time"
"5646",11,2020,66728505736620,3,101,12,6250.64108612375,36,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2738,"No","No","No",30,32856,"yes","part time"
"5647",11,2020,66728505789920,3,102,12,7978.8250501093,42,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3857,"No","No","No",42,46284,"yes","full time"
"5648",11,2022,66728505799922,1,101,12,5191.79666009763,22,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5200,"Yes","Yes","Yes",43,62400,"yes","full time"
"5649",11,2022,66728511419722,1,101,12,17596.8869326135,29,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4114,"Yes","Yes","Yes",45,49368,"yes","full time"
"5650",11,2022,66728511419722,1,102,12,9979.27643828289,28,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",3760,"Yes","Yes","Yes",40,45120,"yes","full time"
