"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"4969","031",2020,"66718580938920",4,102,12,16915.9495893969,27,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7690,"No","No","No",40,92280,"yes","full time"
"4970","011",2023,"66718581037323",1,101,12,8936.45021716671,41,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",15870,"No","No","No",40,190440,"yes","full time"
"4971","011",2023,"66718581037323",1,102,12,8936.45021716671,38,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",15870,"Yes","Yes","No",40,190440,"yes","full time"
"4972","021",2020,"66718581051620",4,101,12,23666.9513830251,31,"Some college","Male","Non-Hispanic White",NA,"Employer","Employee of a private, for-profit company",14049,"Yes","Yes","Yes",50,168588,"yes","full time"
"4973","021",2020,"66718581051620",4,102,12,23666.9513830251,37,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14049,"No","No","No",45,168588,"yes","full time"
"4974","011",2023,"66718581429123",1,102,12,4453.12919511532,32,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7978,"No","No","No",48,95736,"yes","full time"
"4975","011",2022,"66718582836022",2,102,12,10060.355958958,33,"High School or less","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1304,"No","No","No",40,15648,"yes","full time"
"4976","011",2023,"66718582889423",1,101,12,4611.59582507913,22,"High School or less","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2477,"No","No","No",38,29724,"yes","full time"
"4977","011",2022,"66718584706022",2,101,12,8330.98574697839,55,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6601,"No","No","No",40,79212,"yes","full time"
"4978","011",2022,"66718584706022",2,103,12,11948.6673829309,21,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6601,"No","No","No",20,79212,"yes","part time"
"4979","011",2022,"66718584714922",2,102,12,8476.3689778722,63,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4000,"No","No","No",45,48000,"yes","full time"
"4980","011",2021,"66718584725921",3,101,12,18274.2243591814,52,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",17642,"Yes","No","No",40,211704,"yes","full time"
"4981","011",2023,"66718584729423",1,101,12,4129.49183048903,53,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7834,"No","No","No",55,94008,"yes","full time"
"4982","011",2022,"66718584894622",2,101,12,9552.10131447363,41,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8775,"Yes","No","No",45,105300,"yes","full time"
"4983","011",2023,"66718593225923",1,101,12,2943.90203842067,33,"Some college","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2785,"No","No","No",50,33420,"yes","full time"
"4984","011",2023,"66718594514923",1,101,12,4372.21250426678,30,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11281,"No","No","No",66,135372,"yes","full time"
"4985","011",2023,"66718594514923",1,102,12,4372.21250426678,31,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11281,"No","No","No",40,135372,"yes","full time"
"4986","011",2022,"66718594563022",2,101,12,4478.93377646542,60,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",60,"No","No","No",5,720,"yes","part time"
"4987","011",2022,"66718598220722",2,101,12,5856.04274263427,62,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2659,"No","No","No",40,31908,"yes","full time"
"4988","011",2022,"66718598237322",2,102,12,4957.68708427348,61,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",1854,"No","No","No",15,22248,"yes","part time"
"4989","011",2020,"66718598263120",4,103,12,7422.17773155424,44,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2584,"No","No","No",48,31008,"yes","full time"
"4990","011",2021,"66718598283121",3,103,12,15091.6035715373,28,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",5360,"No","No","No",40,64320,"yes","full time"
"4991","011",2022,"66718598288722",2,103,12,15026.2761114876,22,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6986,"No","No","No",40,83832,"yes","full time"
"4992","011",2023,"66718598294423",1,104,12,4642.24756401361,25,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3476,"No","No","No",40,41712,"yes","full time"
"4993","021",2020,"66718599523320",4,101,12,21885.8070244184,60,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5113,"Yes","Yes","Yes",40,61356,"yes","full time"
"4994","011",2022,"66718599536022",2,101,12,18022.4600320824,31,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",3613,"Yes","No","No",38,43356,"yes","full time"
"4995","011",2023,"66719904329123",1,101,12,2986.62640537321,62,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3864,"Yes","Yes","Yes",31,46368,"yes","part time"
"4996","011",2021,"66719905706021",3,101,12,10542.8753880413,61,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2925,"Yes","Yes","Yes",40,35100,"yes","full time"
"4997","011",2023,"66719905725923",1,101,12,4457.80074950192,53,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4853,"Yes","Yes","Yes",66,58236,"yes","full time"
"4998","011",2020,"66719905729420",4,101,12,18044.4025857117,50,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",17772,"No","No","No",40,213264,"yes","full time"
"4999","011",2020,"66719905729420",4,102,12,18044.4025857117,50,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",17772,"Yes","Yes","Yes",66,213264,"yes","full time"
"5000","041",2020,"66719909806020",4,101,12,22960.535979259,37,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1809,"No","No","No",23,21708,"yes","part time"
"5001","011",2021,"66719909825921",3,102,12,11514.7901580957,59,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",1086,"No","No","No",35,13032,"yes","full time"
"5002","011",2022,"66719909825922",2,101,12,5395.9484900007,64,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2868,"Yes","Yes","No",40,34416,"yes","full time"
"5003","011",2023,"66719934220723",1,102,12,5880.76815674146,51,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",56748,"Yes","Yes","Yes",30,680976,"yes","part time"
"5004","011",2022,"66719934225922",2,101,12,13948.7881705664,64,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",20871,"No","No","No",40,250452,"yes","full time"
"5005","011",2022,"66719934225922",2,102,12,13948.7881705664,56,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",20871,"Yes","Yes","Yes",38,250452,"yes","full time"
"5006","011",2021,"66719934263021",3,101,12,10803.9093497233,58,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6491,"No","No","No",40,77892,"yes","full time"
"5007","011",2021,"66719934263021",3,102,12,17082.9813744293,26,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6491,"No","No","No",40,77892,"yes","full time"
"5008","011",2023,"66719934266023",1,101,12,4350.80932867453,63,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10272,"No","No","No",40,123264,"yes","full time"
"5009","011",2023,"66719934266023",1,102,12,4350.80932867453,48,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",10272,"No","No","No",45,123264,"yes","full time"
"5010","011",2020,"66719934283120",4,102,12,10424.1816410818,63,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10049,"Yes","Yes","Yes",50,120588,"yes","full time"
"5011","011",2023,"66719934283123",1,101,12,5960.97457232313,54,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3452,"No","No","No",4,41424,"yes","part time"
"5012","011",2023,"66719934283123",1,102,12,7111.83912620174,54,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5160,"No","No","No",40,61920,"yes","full time"
"5013","011",2023,"66719950106023",1,102,12,4277.18120508734,36,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8893,"Yes","Yes","No",40,106716,"yes","full time"
"5014","021",2021,"66719955528321",3,102,12,10889.0904041196,31,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9816,"Yes","Yes","Yes",40,117792,"yes","full time"
"5015","011",2023,"66719955544923",1,101,12,7635.83464039472,35,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14791,"Yes","Yes","Yes",50,177492,"yes","full time"
"5016","011",2023,"66719955544923",1,102,12,7635.83464039472,34,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14791,"No","No","No",32,177492,"yes","part time"
"5017","032",2020,"66719955585220",4,101,12,11870.2388086848,30,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4880,"No","No","No",50,58560,"yes","full time"
"5018","011",2023,"66719958829423",1,102,12,6948.23702309972,36,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7479,"Yes","Yes","No",40,89748,"yes","full time"
"5019","011",2022,"66719959708622",2,101,12,8938.19880155601,47,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",36333,"Yes","Yes","Yes",35,435996,"yes","full time"
"5020","011",2022,"66719959708622",2,103,12,8938.19880155601,45,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",36333,"Yes","Yes","Yes",66,435996,"yes","full time"
"5021","011",2021,"66719959744921",3,101,12,7923.37629575026,39,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8948,"No","No","No",40,107376,"yes","full time"
"5022","011",2022,"66719959790522",2,101,12,11480.9837903993,22,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10340,"No","No","No",40,124080,"yes","full time"
"5023","011",2022,"66719959790522",2,102,12,11480.9837903993,23,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10340,"No","No","No",30,124080,"yes","part time"
"5024","011",2021,"66719960408621",3,102,12,8111.40996261862,55,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",17558,"No","No","No",38,210696,"yes","full time"
"5025","011",2023,"66719960408623",1,101,12,5797.96373914796,30,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4085,"No","No","No",40,49020,"yes","full time"
"5026","011",2021,"66719960429121",3,101,12,7986.44604597375,34,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",20898,"Yes","Yes","Yes",50,250776,"yes","full time"
"5027","011",2023,"66719960485223",1,101,12,3244.89627276505,31,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3824,"No","No","No",40,45888,"yes","full time"
"5028","011",2023,"66719960620723",1,104,12,4221.01311306577,18,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5735,"No","No","No",13,68820,"yes","part time"
"5029","011",2020,"66719998894420",4,202,12,10813.3571646614,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",21080,"Yes","Yes","Yes",40,252960,"yes","full time"
"5030","011",2022,"66719998894422",2,201,12,6777.98564998265,21,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",18683,"No","No","No",38,224196,"yes","full time"
"5031","011",2022,"66720409206722",2,102,12,5810.60061460627,44,"Some college","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",9369,"No","No","No",66,112428,"yes","full time"
"5032","011",2023,"66720409237323",1,102,12,1941.30235187843,63,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5698,"Yes","Yes","Yes",20,68376,"yes","part time"
"5033","011",2023,"66720413651623",1,101,12,6635.17825069726,38,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5772,"Yes","Yes","Yes",40,69264,"yes","full time"
"5034","011",2022,"66720413668922",2,102,12,6304.160951545,55,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",8937,"Yes","Yes","No",40,107244,"yes","full time"
"5035","011",2021,"66720422837321",3,104,12,13163.8379332745,23,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",11633,"No","No","No",40,139596,"yes","full time"
"5036","011",2021,"66720422873721",3,102,12,13079.3078021259,39,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3787,"No","No","No",55,45444,"yes","full time"
"5037","011",2022,"66720435906722",2,102,12,5845.89934410019,61,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",22210,"Yes","No","No",25,266520,"yes","part time"
"5038","011",2022,"66720435906722",2,103,12,11598.0763248835,33,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",22210,"No","No","No",40,266520,"yes","full time"
"5039","011",2023,"66720455203523",1,103,12,4418.36819100564,22,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4434,"No","No","No",40,53208,"yes","full time"
"5040","011",2022,"66720455267622",2,101,12,5502.2373836938,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",21140,"No","No","No",50,253680,"yes","full time"
"5041","011",2022,"66720455273722",2,102,12,10043.434296616,30,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9201,"Yes","Yes","Yes",40,110412,"yes","full time"
"5042","011",2021,"66720468806721",3,101,12,9065.24557719201,24,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1009,"No","No","No",10,12108,"yes","part time"
"5043","011",2021,"66720468806721",3,103,12,8728.65399482522,35,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4345,"No","No","No",50,52140,"yes","full time"
"5044","011",2021,"66720468873721",3,101,12,6145.31231272983,64,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4450,"No","No","No",29,53400,"yes","part time"
"5045","011",2022,"66720481606722",2,101,12,3862.62095296551,47,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11934,"Yes","Yes","Yes",66,143208,"yes","full time"
"5046","011",2022,"66720481606722",2,201,12,5883.92414640048,28,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11934,"Yes","No","No",40,143208,"yes","full time"
"5047","011",2021,"66720481673721",3,101,12,22262.0537770617,35,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",6451,"No","No","No",5,77412,"yes","part time"
"5048","011",2021,"66720481673721",3,102,12,22262.0537770617,33,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6451,"Yes","Yes","Yes",45,77412,"yes","full time"
"5049","011",2022,"66720486003522",2,101,12,6336.76183682062,60,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",10405,"Yes","No","No",40,124860,"yes","full time"
"5050","011",2022,"66720486051622",2,103,12,10026.79695674,24,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6421,"Yes","Yes","Yes",40,77052,"yes","full time"
"5051","011",2023,"66720486061323",1,101,12,6919.79006726301,45,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2150,"No","No","No",66,25800,"yes","full time"
"5052","011",2021,"66720486088721",3,102,12,12726.9218143203,46,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16815,"No","No","No",40,201780,"yes","full time"
"5053","011",2021,"66720486088721",3,103,12,13507.491455872,44,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16815,"Yes","Yes","Yes",40,201780,"yes","full time"
"5054","011",2023,"66720941802923",1,101,12,4351.83609336898,42,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9876,"No","No","No",66,118512,"yes","full time"
"5055","011",2023,"66720941802923",1,103,12,4368.32051689101,37,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9876,"Yes","Yes","Yes",35,118512,"yes","full time"
"5056","011",2022,"66720941814222",2,101,12,8022.51949197982,38,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1895,"No","No","No",24,22740,"yes","part time"
"5057","011",2023,"66720941824323",1,103,12,4594.73200513567,24,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",17856,"No","No","No",40,214272,"yes","full time"
"5058","011",2020,"66721509263120",4,101,12,6966.933667794,64,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5902,"Yes","Yes","Yes",40,70824,"yes","full time"
"5059","011",2020,"66721513667620",4,301,12,34919.9526839725,28,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",13158,"No","No","No",40,157896,"yes","full time"
"5060","031",2020,"66721528551620",4,102,12,7762.86569595995,45,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",835,"No","No","No",23,10020,"yes","part time"
"5061","011",2020,"66721528568920",4,101,12,7287.45618855806,44,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",19563,"Yes","Yes","Yes",45,234756,"yes","full time"
"5062","011",2020,"66721528568920",4,102,12,7287.45618855806,47,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",19563,"Yes","Yes","Yes",50,234756,"yes","full time"
"5063","031",2021,"66721535906721",3,101,12,5202.68661993617,56,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",11827,"No","No","No",45,141924,"yes","full time"
"5064","011",2022,"66721555206722",2,101,12,9797.27318913869,58,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",12336,"Yes","Yes","Yes",55,148032,"yes","full time"
"5065","011",2023,"66721555251623",1,101,12,2476.38414899811,61,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",2173,"No","No","No",40,26076,"yes","full time"
"5066","011",2023,"66721581603523",1,101,12,6254.41279778973,37,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",28584,"Yes","Yes","Yes",42,343008,"yes","full time"
"5067","011",2023,"66721581603523",1,102,12,6254.41279778973,36,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",28584,"Yes","Yes","Yes",40,343008,"yes","full time"
"5068","011",2020,"66721586073720",4,101,12,13953.7643237827,23,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11438,"No","No","No",40,137256,"yes","full time"
"5069","011",2020,"66721586073720",4,102,12,12982.5885440247,19,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11438,"No","No","No",40,137256,"yes","full time"
"5070","011",2020,"66721586073720",4,103,12,11112.6992043741,46,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11438,"No","No","No",40,137256,"yes","full time"
"5071","011",2020,"66721586073720",4,104,12,11112.6992043741,48,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11438,"No","No","No",40,137256,"yes","full time"
"5072","011",2023,"66727627694623",1,102,12,8349.52782148812,29,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8912,"No","No","No",40,106944,"yes","full time"
"5073","011",2021,"66727640817421",3,102,12,9349.94920242071,32,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4345,"No","No","No",40,52140,"yes","full time"
"5074","011",2023,"66727640829123",1,102,12,9020.19294155988,32,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1913,"No","No","No",40,22956,"yes","full time"
"5075","011",2023,"66727640885223",1,101,12,4048.78543416407,55,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6188,"Yes","Yes","Yes",40,74256,"yes","full time"
"5076","011",2023,"66727641808623",1,102,12,3595.76068912892,53,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2953,"No","No","No",17,35436,"yes","part time"
"5077","011",2022,"66727641817422",2,101,12,16669.0440763949,20,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",2925,"No","No","No",66,35100,"yes","full time"
"5078","011",2023,"66727641831623",1,102,12,3341.39379981823,43,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7995,"No","No","No",40,95940,"yes","full time"
"5079","011",2023,"66727641831623",1,107,12,3384.98699124718,41,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7995,"No","No","No",40,95940,"yes","full time"
"5080","011",2020,"66727699528320",4,101,12,23722.3208338866,33,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11533,"No","No","No",25,138396,"yes","part time"
"5081","011",2023,"66728502138923",1,101,12,3523.26269884907,35,"Some college","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",18092,"No","No","No",40,217104,"yes","full time"
"5082","011",2023,"66728502138923",1,102,12,3523.26269884907,47,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",18092,"Yes","Yes","Yes",50,217104,"yes","full time"
"5083","011",2022,"66728502168722",2,102,12,12007.3296317829,51,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14689,"Yes","Yes","Yes",40,176268,"yes","full time"
"5084","011",2021,"66728502320721",3,102,12,9402.51792518964,60,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6901,"Yes","No","No",50,82812,"yes","full time"
"5085","011",2022,"66728502325922",2,101,12,6678.89307338373,60,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6674,"No","No","No",40,80088,"yes","full time"
"5086","011",2020,"66728505736620",4,101,12,9056.82585678027,37,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4498,"No","No","No",40,53976,"yes","full time"
"5087","011",2020,"66728505789920",4,102,12,9348.43940965748,43,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6546,"No","No","No",40,78552,"yes","full time"
"5088","011",2021,"66728511425921",3,101,12,7915.75717222133,38,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9535,"Yes","Yes","Yes",45,114420,"yes","full time"
"5089","011",2023,"66728512126823",1,102,12,3927.49300179113,56,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",10239,"Yes","Yes","No",40,122868,"yes","full time"
"5090","011",2021,"66728512148321",3,102,12,10084.707117559,46,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4556,"No","No","No",40,54672,"yes","full time"
"5091","031",2021,"66728512648221",3,301,12,1426.07837846311,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",17102,"No","No","No",4,205224,"yes","part time"
"5092","031",2021,"66728512648221",3,302,12,1426.07837846311,56,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",17102,"Yes","No","No",25,205224,"yes","part time"
"5093","031",2021,"66728512648221",3,303,12,1927.48650325375,24,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",17102,"No","No","No",40,205224,"yes","full time"
"5094","011",2022,"66728513550622",2,101,12,5371.45387881901,38,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4432,"Yes","Yes","Yes",40,53184,"yes","full time"
"5095","011",2023,"66728513863023",1,102,12,5238.00752379198,58,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",17902,"Yes","Yes","Yes",40,214824,"yes","full time"
"5096","011",2023,"66728513863023",1,103,12,7648.6085998174,24,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",17902,"No","No","No",16,214824,"yes","part time"
"5097","011",2022,"66728513894422",2,101,12,15349.2798722265,42,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",52572,"Yes","Yes","Yes",43,630864,"yes","full time"
"5098","011",2022,"66728513894422",2,102,12,15349.2798722265,45,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",52572,"Yes","Yes","Yes",45,630864,"yes","full time"
"5099","011",2020,"66728517212520",4,101,12,10068.2121971153,46,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2877,"No","No","No",19,34524,"yes","part time"
"5100","011",2021,"66728517212521",3,101,12,10127.1878806618,28,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6084,"Yes","Yes","No",50,73008,"yes","full time"
"5101","011",2021,"66728517217921",3,301,12,3611.95507010598,27,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3511,"No","No","No",40,42132,"yes","full time"
"5102","031",2021,"66728517228521",3,101,12,7518.7671322588,37,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5214,"Yes","Yes","Yes",40,62568,"yes","full time"
"5103","011",2022,"66728517289922",2,101,12,4513.18651071012,65,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6367,"Yes","Yes","Yes",40,76404,"yes","full time"
